ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_PKTGA3701|ASSIGKTGA3701|188772AEC11AAD11E053A647660A0CF2|2005-09-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3709|ASSIGKTGA3709|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3713|ASSIGKTGA3713|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3739|ASSIGKTGA3739|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3740|ASSIGKTGA3740|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3742|ASSIGKTGA3742|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3743|ASSIGKTGA3743|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3744|ASSIGKTGA3744|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3745|ASSIGKTGA3745|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3746|ASSIGKTGA3746|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3765|ASSIGKTGA3765|188772AEC11AAD11E053A647660A0CF2|2005-10-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5671|ASSIGKTG5671|188772AEC11AAD11E053A647660A0CF2|2005-10-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5736|ASSIGKTG5736|188772AEC11AAD11E053A647660A0CF2|2005-10-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5737|ASSIGKTG5737|188772AEC11AAD11E053A647660A0CF2|2005-10-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5752|ASSIGKTG5752|188772AEC11AAD11E053A647660A0CF2|2005-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5755|ASSIGKTG5755|188772AEC11AAD11E053A647660A0CF2|2005-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5821|ASSIGKTG5821|188772AEC11AAD11E053A647660A0CF2|2005-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3773|ASSIGKTGA3773|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3778|ASSIGKTGA3778|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3791|ASSIGKTGA3791|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3792|ASSIGKTGA3792|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3793|ASSIGKTGA3793|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3802|ASSIGKTGA3802|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3823|ASSIGKTGA3823|188772AEC11AAD11E053A647660A0CF2|2005-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3829|ASSIGKTGA3829|188772AEC11AAD11E053A647660A0CF2|2005-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3798|ASSIGKTGA3798|188772AEC11AAD11E053A647660A0CF2|2005-11-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3806|ASSIGKTGA3806|188772AEC11AAD11E053A647660A0CF2|2005-11-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5851|ASSIGKTG5851|188772AEC11AAD11E053A647660A0CF2|2005-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3845|ASSIGKTGA3845|188772AEC11AAD11E053A647660A0CF2|2005-11-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3873|ASSIGKTGA3873|188772AEC11AAD11E053A647660A0CF2|2005-11-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3895|ASSIGKTGA3895|188772AEC11AAD11E053A647660A0CF2|2005-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5867|ASSIGKTG5867|188772AEC11AAD11E053A647660A0CF2|2005-12-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5934|ASSIGKTG5934|188772AEC11AAD11E053A647660A0CF2|2005-12-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG5944|ASSIGKTG5944|188772AEC11AAD11E053A647660A0CF2|2005-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6051|ASSIGKTG6051|188772AEC11AAD11E053A647660A0CF2|2005-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6060|ASSIGKTG6060|188772AEC11AAD11E053A647660A0CF2|2005-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3952|ASSIGKTGA3952|188772AEC11AAD11E053A647660A0CF2|2005-12-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3953|ASSIGKTGA3953|188772AEC11AAD11E053A647660A0CF2|2005-12-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3954|ASSIGKTGA3954|188772AEC11AAD11E053A647660A0CF2|2005-12-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3957|ASSIGKTGA3957|188772AEC11AAD11E053A647660A0CF2|2005-12-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4006|ASSIGKTGA4006|188772AEC11AAD11E053A647660A0CF2|2005-12-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6080|ASSIGKTG6080|188772AEC11AAD11E053A647660A0CF2|2006-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6081|ASSIGKTG6081|188772AEC11AAD11E053A647660A0CF2|2006-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA3971|ASSIGKTGA3971|188772AEC11AAD11E053A647660A0CF2|2006-01-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4018|ASSIGKTGA4018|188772AEC11AAD11E053A647660A0CF2|2006-01-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6088|ASSIGKTG6088|188772AEC11AAD11E053A647660A0CF2|2006-01-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6157|ASSIGKTG6157|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6159|ASSIGKTG6159|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6160|ASSIGKTG6160|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6161|ASSIGKTG6161|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6095|ASSIGKTG6095|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6098|ASSIGKTG6098|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6100|ASSIGKTG6100|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6105|ASSIGKTG6105|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6106|ASSIGKTG6106|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6107|ASSIGKTG6107|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6108|ASSIGKTG6108|188772AEC11AAD11E053A647660A0CF2|2006-01-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4020|ASSIGKTGA4020|188772AEC11AAD11E053A647660A0CF2|2006-01-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6158|ASSIGKTG6158|188772AEC11AAD11E053A647660A0CF2|2006-01-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6162|ASSIGKTG6162|188772AEC11AAD11E053A647660A0CF2|2006-01-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6148|ASSIGKTG6148|188772AEC11AAD11E053A647660A0CF2|2006-01-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4041|ASSIGKTGA4041|188772AEC11AAD11E053A647660A0CF2|2006-02-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4042|ASSIGKTGA4042|188772AEC11AAD11E053A647660A0CF2|2006-02-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4047|ASSIGKTGA4047|188772AEC11AAD11E053A647660A0CF2|2006-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6175|ASSIGKTG6175|188772AEC11AAD11E053A647660A0CF2|2006-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6181|ASSIGKTG6181|188772AEC11AAD11E053A647660A0CF2|2006-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6207|ASSIGKTG6207|188772AEC11AAD11E053A647660A0CF2|2006-02-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4139|ASSIGKTGA4139|188772AEC11AAD11E053A647660A0CF2|2006-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4143|ASSIGKTGA4143|188772AEC11AAD11E053A647660A0CF2|2006-03-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6309|ASSIGKTG6309|188772AEC11AAD11E053A647660A0CF2|2006-03-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6336|ASSIGKTG6336|188772AEC11AAD11E053A647660A0CF2|2006-03-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4185|ASSIGKTGA4185|188772AEC11AAD11E053A647660A0CF2|2006-03-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4222|ASSIGKTGA4222|188772AEC11AAD11E053A647660A0CF2|2006-04-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4237|ASSIGKTGA4237|188772AEC11AAD11E053A647660A0CF2|2006-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4248|ASSIGKTGA4248|188772AEC11AAD11E053A647660A0CF2|2006-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4249|ASSIGKTGA4249|188772AEC11AAD11E053A647660A0CF2|2006-04-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6503|ASSIGKTG6503|188772AEC11AAD11E053A647660A0CF2|2006-04-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4286|ASSIGKTGA4286|188772AEC11AAD11E053A647660A0CF2|2006-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4288|ASSIGKTGA4288|188772AEC11AAD11E053A647660A0CF2|2006-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6464|ASSIGKTG6464|188772AEC11AAD11E053A647660A0CF2|2006-05-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4316|ASSIGKTGA4316|188772AEC11AAD11E053A647660A0CF2|2006-05-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4331|ASSIGKTGA4331|188772AEC11AAD11E053A647660A0CF2|2006-05-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4350|ASSIGKTGA4350|188772AEC11AAD11E053A647660A0CF2|2006-05-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6553|ASSIGKTG6553|188772AEC11AAD11E053A647660A0CF2|2006-05-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4369|ASSIGKTGA4369|188772AEC11AAD11E053A647660A0CF2|2006-05-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6595|ASSIGKTG6595|188772AEC11AAD11E053A647660A0CF2|2006-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6635|ASSIGKTG6635|188772AEC11AAD11E053A647660A0CF2|2006-06-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4447|ASSIGKTGA4447|188772AEC11AAD11E053A647660A0CF2|2006-06-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4463|ASSIGKTGA4463|188772AEC11AAD11E053A647660A0CF2|2006-06-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6732|ASSIGKTG6732|188772AEC11AAD11E053A647660A0CF2|2006-06-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4511|ASSIGKTGA4511|188772AEC11AAD11E053A647660A0CF2|2006-07-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6779|ASSIGKTG6779|188772AEC11AAD11E053A647660A0CF2|2006-07-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6780|ASSIGKTG6780|188772AEC11AAD11E053A647660A0CF2|2006-07-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4570|ASSIGKTGA4570|188772AEC11AAD11E053A647660A0CF2|2006-07-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6864|ASSIGKTG6864|188772AEC11AAD11E053A647660A0CF2|2006-07-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6865|ASSIGKTG6865|188772AEC11AAD11E053A647660A0CF2|2006-07-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4589|ASSIGKTGA4589|188772AEC11AAD11E053A647660A0CF2|2006-07-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6901|ASSIGKTG6901|188772AEC11AAD11E053A647660A0CF2|2006-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6902|ASSIGKTG6902|188772AEC11AAD11E053A647660A0CF2|2006-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG6904|ASSIGKTG6904|188772AEC11AAD11E053A647660A0CF2|2006-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4636|ASSIGKTGA4636|188772AEC11AAD11E053A647660A0CF2|2006-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4637|ASSIGKTGA4637|188772AEC11AAD11E053A647660A0CF2|2006-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4655|ASSIGKTGA4655|188772AEC11AAD11E053A647660A0CF2|2006-08-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4703|ASSIGKTGA4703|188772AEC11AAD11E053A647660A0CF2|2006-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4706|ASSIGKTGA4706|188772AEC11AAD11E053A647660A0CF2|2006-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4775|ASSIGKTGA4775|188772AEC11AAD11E053A647660A0CF2|2006-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7122|ASSIGKTG7122|188772AEC11AAD11E053A647660A0CF2|2006-09-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7096|ASSIGKTG7096|188772AEC11AAD11E053A647660A0CF2|2006-09-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4840|ASSIGKTGA4840|188772AEC11AAD11E053A647660A0CF2|2006-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4841|ASSIGKTGA4841|188772AEC11AAD11E053A647660A0CF2|2006-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4843|ASSIGKTGA4843|188772AEC11AAD11E053A647660A0CF2|2006-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4862|ASSIGKTGA4862|188772AEC11AAD11E053A647660A0CF2|2006-10-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7171|ASSIGKTG7171|188772AEC11AAD11E053A647660A0CF2|2006-10-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4957|ASSIGKTGA4957|188772AEC11AAD11E053A647660A0CF2|2006-11-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4958|ASSIGKTGA4958|188772AEC11AAD11E053A647660A0CF2|2006-11-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4961|ASSIGKTGA4961|188772AEC11AAD11E053A647660A0CF2|2006-11-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA4977|ASSIGKTGA4977|188772AEC11AAD11E053A647660A0CF2|2006-11-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7412|ASSIGKTG7412|188772AEC11AAD11E053A647660A0CF2|2006-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7422|ASSIGKTG7422|188772AEC11AAD11E053A647660A0CF2|2006-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7423|ASSIGKTG7423|188772AEC11AAD11E053A647660A0CF2|2006-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7424|ASSIGKTG7424|188772AEC11AAD11E053A647660A0CF2|2006-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5008|ASSIGKTGA5008|188772AEC11AAD11E053A647660A0CF2|2006-12-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5023|ASSIGKTGA5023|188772AEC11AAD11E053A647660A0CF2|2006-12-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5024|ASSIGKTGA5024|188772AEC11AAD11E053A647660A0CF2|2006-12-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5053|ASSIGKTGA5053|188772AEC11AAD11E053A647660A0CF2|2006-12-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7495|ASSIGKTG7495|188772AEC11AAD11E053A647660A0CF2|2007-01-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7507|ASSIGKTG7507|188772AEC11AAD11E053A647660A0CF2|2007-01-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7505|ASSIGKTG7505|188772AEC11AAD11E053A647660A0CF2|2007-01-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5074|ASSIGKTGA5074|188772AEC11AAD11E053A647660A0CF2|2007-01-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7525|ASSIGKTG7525|188772AEC11AAD11E053A647660A0CF2|2007-01-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7531|ASSIGKTG7531|188772AEC11AAD11E053A647660A0CF2|2007-01-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7566|ASSIGKTG7566|188772AEC11AAD11E053A647660A0CF2|2007-01-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5103|ASSIGKTGA5103|188772AEC11AAD11E053A647660A0CF2|2007-01-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5130|ASSIGKTGA5130|188772AEC11AAD11E053A647660A0CF2|2007-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5131|ASSIGKTGA5131|188772AEC11AAD11E053A647660A0CF2|2007-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5133|ASSIGKTGA5133|188772AEC11AAD11E053A647660A0CF2|2007-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5134|ASSIGKTGA5134|188772AEC11AAD11E053A647660A0CF2|2007-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5177|ASSIGKTGA5177|188772AEC11AAD11E053A647660A0CF2|2007-02-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5272|ASSIGKTGA5272|188772AEC11AAD11E053A647660A0CF2|2007-03-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5294|ASSIGKTGA5294|188772AEC11AAD11E053A647660A0CF2|2007-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5302|ASSIGKTGA5302|188772AEC11AAD11E053A647660A0CF2|2007-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5307|ASSIGKTGA5307|188772AEC11AAD11E053A647660A0CF2|2007-04-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5329|ASSIGKTGA5329|188772AEC11AAD11E053A647660A0CF2|2007-04-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5332|ASSIGKTGA5332|188772AEC11AAD11E053A647660A0CF2|2007-04-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7779|ASSIGKTG7779|188772AEC11AAD11E053A647660A0CF2|2007-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5393|ASSIGKTGA5393|188772AEC11AAD11E053A647660A0CF2|2007-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5403|ASSIGKTGA5403|188772AEC11AAD11E053A647660A0CF2|2007-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5406|ASSIGKTGA5406|188772AEC11AAD11E053A647660A0CF2|2007-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5433|ASSIGKTGA5433|188772AEC11AAD11E053A647660A0CF2|2007-05-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5448|ASSIGKTGA5448|188772AEC11AAD11E053A647660A0CF2|2007-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7796|ASSIGKTG7796|188772AEC11AAD11E053A647660A0CF2|2007-05-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5444|ASSIGKTGA5444|188772AEC11AAD11E053A647660A0CF2|2007-05-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5463|ASSIGKTGA5463|188772AEC11AAD11E053A647660A0CF2|2007-05-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5445|ASSIGKTGA5445|188772AEC11AAD11E053A647660A0CF2|2007-05-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5464|ASSIGKTGA5464|188772AEC11AAD11E053A647660A0CF2|2007-06-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5506|ASSIGKTGA5506|188772AEC11AAD11E053A647660A0CF2|2007-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5531|ASSIGKTGA5531|188772AEC11AAD11E053A647660A0CF2|2007-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7910|ASSIGKTG7910|188772AEC11AAD11E053A647660A0CF2|2007-07-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7937|ASSIGKTG7937|188772AEC11AAD11E053A647660A0CF2|2007-07-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7953|ASSIGKTG7953|188772AEC11AAD11E053A647660A0CF2|2007-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG7958|ASSIGKTG7958|188772AEC11AAD11E053A647660A0CF2|2007-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5740|ASSIGKTGA5740|188772AEC11AAD11E053A647660A0CF2|2007-08-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5750|ASSIGKTGA5750|188772AEC11AAD11E053A647660A0CF2|2007-08-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5789|ASSIGKTGA5789|188772AEC11AAD11E053A647660A0CF2|2007-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8012|ASSIGKTG8012|188772AEC11AAD11E053A647660A0CF2|2007-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5790|ASSIGKTGA5790|188772AEC11AAD11E053A647660A0CF2|2007-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5797|ASSIGKTGA5797|188772AEC11AAD11E053A647660A0CF2|2007-09-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5798|ASSIGKTGA5798|188772AEC11AAD11E053A647660A0CF2|2007-09-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5800|ASSIGKTGA5800|188772AEC11AAD11E053A647660A0CF2|2007-09-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8021|ASSIGKTG8021|188772AEC11AAD11E053A647660A0CF2|2007-09-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5876|ASSIGKTGA5876|188772AEC11AAD11E053A647660A0CF2|2007-09-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8079|ASSIGKTG8079|188772AEC11AAD11E053A647660A0CF2|2007-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5840|ASSIGKTGA5840|188772AEC11AAD11E053A647660A0CF2|2007-09-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8035|ASSIGKTG8035|188772AEC11AAD11E053A647660A0CF2|2007-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8037|ASSIGKTG8037|188772AEC11AAD11E053A647660A0CF2|2007-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8051|ASSIGKTG8051|188772AEC11AAD11E053A647660A0CF2|2007-09-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5873|ASSIGKTGA5873|188772AEC11AAD11E053A647660A0CF2|2007-09-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG8064|ASSIGKTG8064|188772AEC11AAD11E053A647660A0CF2|2007-09-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5915|ASSIGKTGA5915|188772AEC11AAD11E053A647660A0CF2|2007-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5916|ASSIGKTGA5916|188772AEC11AAD11E053A647660A0CF2|2007-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5921|ASSIGKTGA5921|188772AEC11AAD11E053A647660A0CF2|2007-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5930|ASSIGKTGA5930|188772AEC11AAD11E053A647660A0CF2|2007-10-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5952|ASSIGKTGA5952|188772AEC11AAD11E053A647660A0CF2|2007-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5959|ASSIGKTGA5959|188772AEC11AAD11E053A647660A0CF2|2007-10-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA5997|ASSIGKTGA5997|188772AEC11AAD11E053A647660A0CF2|2007-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6008|ASSIGKTGA6008|188772AEC11AAD11E053A647660A0CF2|2007-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6009|ASSIGKTGA6009|188772AEC11AAD11E053A647660A0CF2|2007-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6024|ASSIGKTGA6024|188772AEC11AAD11E053A647660A0CF2|2007-11-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA6030|ASSIGKTGA6030|188772AEC11AAD11E053A647660A0CF2|2007-11-08|4712-12-31|FTE|1||
